CEC,UPHEC-2,UPHEC-3,UPHEC-4,UPHEC-5,UPHEC-6,UPHEC-7,UPHEC-8,UPHEC-9,HEC-2unif,HEC-5unif,HEC-4unif,HEC-7unif,HEC-8unif,HEC-3unif,HEC-6unif,HEC-9unif,AltUnif-2,AltUnif-3,AltUnif-4,AltUnif-5,AltUnif-6,AltUnif-7,AltUnif-8,AltUnif-9
0.0002861433609122409,0.0022160881655881827,0.0020036021260060976,0.0019143799207460286,0.0019341923775321027,0.002063498827884045,0.002176518422147372,0.0022729108836888594,0.0023382440865355883,0.001963714847343213,0.0050038993351992946,0.002731983874951032,0.0,0.0,0.0016818308689763404,0.023622595658803088,0.0,0.0022160881655881827,0.002019911589541957,0.0022769367756980256,0.0024759304539345903,0.002559767249341566,0.0025152944043956146,0.0024168686871275094,0.0024439950744434774
0.00015103561966107372,0.0023471133615361505,0.0020416754524754284,0.0018511098928103015,0.001881709453663604,0.002043315334657635,0.00218587253758966,0.0023053630871520104,0.002378839132632376,0.00230525277360068,0.0019375201004736362,0.0009034421474197984,0.0,0.0,0.001236078089110103,0.10082333361304008,0.0,0.0023471133615361505,0.0019069237995255391,0.0015658785519973187,0.0015989324007862683,0.0017551235085341906,0.002040971646398118,0.0024553133120027294,0.002505344240106827
6.425025675134844e-05,0.0017189176853986024,0.0016990675392755373,0.0016774355873759158,0.0017454507391319958,0.001924701816951962,0.0020741742712779587,0.00219508826530009,0.002267967062087005,0.0021159976987847103,0.08550055029438566,0.0022109491810281996,0.0,0.0,0.006825163873310215,0.08600250561673539,0.0,0.0017189176853986024,0.0015217019215157698,0.0014398943377960125,0.0015052439497407388,0.001678018181407474,0.0019673207023568895,0.0023844078375890657,0.0024457474848196565
0.002185061516967074,0.005630837660455058,0.0041302866884389885,0.0033140670095236496,0.002879255742750255,0.002770577866770123,0.002778903295224,0.002826475611818325,0.0028602635598540304,0.007834305077533096,0.0016228945482234317,0.005659037977761504,0.0,0.0,0.00019340174413039505,0.10082333361304008,0.0,0.005630837660455058,0.004209027579629582,0.0036256054406665185,0.0034495721955094425,0.003364556746811222,0.0032781563421229853,0.0034224469838911795,0.003392258466880344
0.0002557685748378866,0.001051381838752693,0.001338278177077839,0.0014588267082451087,0.0015625313143039473,0.001723987049533027,0.001864552384328139,0.001981214647881362,0.0020576383141925813,0.0008192625935269208,0.004994157437873647,4.409089047104477e-05,0.0,0.0,0.0029897784086316075,0.023622365104730786,0.0,0.001051381838752693,0.0011303745810955766,0.0013297976676737348,0.0015192211354869512,0.0016684835114125457,0.0017832673027343747,0.0019626275191867875,0.0020430897970894826
0.0008583131323409699,0.002643923538660925,0.0023441451316665663,0.002177223468128421,0.0021459251821227716,0.002242521031396901,0.0023344750423623306,0.002414062350736088,0.0024588605621800944,0.003326158478717868,0.0018587655484369212,0.0019262904306726906,0.0,0.0,0.0011404894166852232,0.023622365104730786,0.0,0.002643923538660925,0.002473767427278509,0.002769513031599218,0.002961382800526046,0.003025109788239377,0.002959254855914866,0.0027165459871381055,0.002703174487374269
1.9150167674369958e-05,0.000968471418679776,0.0012312223544522938,0.0013280614439466995,0.0014514402816267564,0.0016528935445543694,0.0018198566741107554,0.0019554041863514733,0.0020430572946002375,0.0009198971693326092,5.723374609819792e-05,0.003165030227544161,0.0,0.0,0.0018632151372316573,0.0,0.0,0.000968471418679776,0.0010465046228084894,0.001084465208743866,0.001194959504387624,0.0013775235681715114,0.001642298993406695,0.0020032427044953858,0.002089605047679541
2.305267327973989e-05,0.0011546815564350043,0.0013550587886412577,0.0013503702070660115,0.0013835235527833267,0.0015809447302025722,0.001756965371198564,0.001910417052232589,0.002024042238321292,0.000565545191309241,1.2992656383504483e-05,0.0016579366986647292,0.0,0.0,0.0037852542156311024,0.0,0.0,0.0011546815564350043,0.001263215326710654,0.001164142476873634,0.0010912951761640124,0.0012659604607515138,0.0015209064738026478,0.0018808433932690698,0.0019738723253859987
0.0006626910917726862,0.0026610294887985755,0.002418642347139713,0.002243794421603426,0.0022093567389623514,0.002317067897380525,0.002409528107455371,0.002485011760229955,0.0025213925892357877,0.004818971492823258,0.0022717451975792806,4.409089047104477e-05,0.0,0.0,0.0016642807321012275,0.0,0.0,0.0026610294887985755,0.0027033832040908486,0.003046061220255524,0.003219521870548112,0.0032586269546457237,0.003168853533802959,0.002972588861335653,0.0029510078334514522
0.00030156823811153515,0.002143866524118569,0.0018792470526455506,0.0018167146439854104,0.0018487518679286912,0.0019883500900668306,0.002114072849634174,0.002222489992898314,0.0022936397642222403,0.001463747476118457,2.070749564758288e-05,0.00877411775398263,0.0,0.0,0.001491754113223394,0.0,0.0,0.002143866524118569,0.0019093236215449603,0.0022982732553939148,0.0025538331029755063,0.0026538121219876693,0.002591460917011804,0.0023233196396593367,0.0023368323323700404
0.00037516145653015536,0.0023389017498696555,0.002072056633967095,0.001870259620830394,0.0019007209445625897,0.0020435525457276086,0.0021728369705212316,0.0022854406290953025,0.002359761938973093,0.0017223420580617787,0.00013184903252198645,0.0018068929863878074,0.0,0.0,0.0029492207342293594,0.0,0.0,0.0023389017498696555,0.002176873564617269,0.0023298211981299098,0.0025661807874309455,0.0026646163720167437,0.002622006284741464,0.002369106404935918,0.002379056287946477
0.0005093916895042717,0.002084080946585639,0.00201461539379818,0.0019571695904355346,0.0019774159140541316,0.0021068107477005445,0.0022175878973425766,0.002309384812668497,0.0023625666132757617,0.0026141313998481876,0.0018786690147764577,0.01379817530758912,0.0,0.0,0.0008888141486600706,0.0,0.0,0.002084080946585639,0.0022424394728097208,0.002688288459801858,0.002901884840933844,0.002955071452187224,0.002860740678519164,0.0025605849315271036,0.0025638913941205955
0.00025958827231956934,0.002588010467744369,0.0022221605376891353,0.0020293870583960273,0.002028782656082764,0.0021646184325615878,0.002284169032260149,0.0023843182017172205,0.0024427628534702786,0.0033285445436868097,0.0027510080017567485,0.006445153673892008,0.0,0.0,0.0016613451035464976,0.0,0.0,0.002588010467744369,0.0022186593155312097,0.0022760400217336127,0.002486684889534854,0.002627753812511928,0.0026664252971283276,0.0026834053709810465,0.0026983270770916945
0.0007959726868058805,0.002022533822644744,0.002058180753562373,0.002002236314157447,0.0020133495381692975,0.002131359774808589,0.0022334889598097027,0.002317392661643977,0.0023636651690045404,0.0030506388787916107,2.0750177579222787e-06,0.0005527179639070244,0.0,0.0,0.004200272350679988,0.0,0.0,0.002022533822644744,0.002324590694975678,0.002769921336381809,0.0029764490553849674,0.0030242529705245443,0.0029281413930067886,0.0026302541207273026,0.0026294645318737696
0.0003166670368445428,0.0016881475821733521,0.0017370545931510363,0.0017024184316280075,0.0017589831531911238,0.0019073440870869928,0.0020360298819165888,0.0021443096752393415,0.0022138552318647672,0.00167359060629028,0.00013184903252198645,0.001867775290908115,0.0,0.0,0.0028029657628835707,0.0,0.0,0.0016881475821733521,0.0018898419589085144,0.0022903321889346908,0.0025515274833703997,0.002648568311558621,0.002589936852048501,0.0023257943715488823,0.002353768093562127
0.001528914802223532,0.003808052473408672,0.0029603596646374008,0.002570876037611211,0.002450644585936805,0.0025144851059471056,0.0025824907782684508,0.002643133125882523,0.00266974285426161,0.0066733801137983505,0.0016341347203327739,0.0014847114310534927,0.0,0.0,0.0027927790125619393,0.0,0.0,0.003808052473408672,0.00326310654830214,0.003402620535771656,0.0034787805289860745,0.003453683188778931,0.0033486785288137284,0.0032383330933569297,0.003204613742317545
0.0006218353463953028,0.002220056348379724,0.0019945512126625683,0.0019309684536475288,0.001949609966556102,0.0020785284055317684,0.002195263695840337,0.002295039847089349,0.002356336466963591,0.001982722432353364,5.723374609819792e-05,0.0003344913778502777,0.0,0.0,0.0010422428442176442,0.0,0.0,0.002220056348379724,0.00204335934978981,0.0023834718404485084,0.0026096053918789122,0.002697833072591083,0.002652656418786999,0.0024404280326094214,0.0024548594826215684
3.6173732579535196e-05,0.0014992548777050029,0.0014955499061171558,0.001503143844515842,0.0015880763866452303,0.0017682787666936596,0.0019237895523387043,0.002053869853989614,0.002143929799234694,0.0009872812786533315,0.00015260415843477182,0.0029749554087778103,0.0,0.0,0.002888246959195158,0.0,0.0,0.0014992548777050029,0.001301525555537587,0.0011961007754715614,0.0012514168855447562,0.001418011694887266,0.001689167569659879,0.0020751668858148176,0.0021521071800873746
5.385832974732515e-05,0.0015382143614989148,0.001566950214933225,0.0015780913748282633,0.0016575965162789923,0.0018400729997403915,0.0019943515603846186,0.0021205713854167093,0.002200080615988285,0.00169011288376679,2.3365315734127225e-05,0.00887259860280731,0.0,0.0,0.0047603177505439135,0.0,0.0,0.0015382143614989148,0.0014099154636348639,0.0013493865952417586,0.0014192140120475065,0.0015939477986852818,0.0018776931188779623,0.0022761193956112808,0.0023439037089890854
0.0003816901453229363,0.002883849128532038,0.002405140563906186,0.002132608697760376,0.002074845491567462,0.002202427783343753,0.0023195131699473713,0.0024204724879819794,0.002481873568980648,0.003255371325100714,0.004988375712603203,0.001867775290908115,0.0,0.0,0.0016494510567245633,0.0,0.0,0.002883849128532038,0.002463137583096495,0.002485428750280914,0.0026293031606305925,0.002722232849092118,0.0027049163429635884,0.002685572402524228,0.00270161594684211
0.00017749406924041184,0.003487925880195535,0.0025676889470237193,0.002219170930586997,0.0021685959464261334,0.002298531963122892,0.0024174592304037766,0.002517628406124267,0.0025730550980212507,0.004663802057779395,0.004988375712603203,0.0004836517202305197,0.0,0.0,0.0007766448048518649,0.0,0.0,0.003487925880195535,0.002420583766542246,0.0019344945705294465,0.0018684699956183313,0.002004379921756921,0.002335200939423556,0.0029141592951553307,0.0029430560430054264
5.1972774011849415e-05,0.00161941348915056,0.0016501419293599427,0.0016320178987142703,0.0016986565499870472,0.0018782962950963454,0.002031164810770094,0.002155821399019553,0.002232527022555591,0.0017273706369207214,2.071696268602826e-06,0.0019297662950524962,0.0,0.0,0.0019605448193396138,0.0,0.0,0.00161941348915056,0.0014580308388113853,0.0013411655398810338,0.0013857170917069225,0.001550761297549588,0.0018370536568320468,0.0022923991783334215,0.002362944214117315
0.0004953088956192623,0.0019424228543431425,0.0019961121256567593,0.00193629911420318,0.001960060006289564,0.002087619614280474,0.0021963565139394028,0.0022863712332064105,0.002340257967568516,0.002557145965449018,0.0001526042890274079,0.004724438634535835,0.0,0.0,0.003456448801005717,0.0,0.0,0.0019424228543431425,0.0022629994350157425,0.002690033275341863,0.0029028109581705694,0.0029558814134577815,0.002861600729903941,0.002541272659654104,0.0025438256340553564
9.65043498073708e-05,0.0018449207832756758,0.001856183905893335,0.0017956912131419306,0.0018367801990764945,0.002003314017239754,0.0021435636128247916,0.002256401713171071,0.0023215729550573852,0.002552690092870058,0.00015260415843477182,0.0005607374307490458,0.0,0.0,0.0015409370791007763,0.0,0.0,0.0018449207832756758,0.0017344102975341733,0.0016090541950509328,0.001656080629897946,0.0018233710183015643,0.002115174876728166,0.0025093618627277203,0.002557927571831369
0.001198317109086068,0.0029198911016056054,0.0025357217908840504,0.002338336545936332,0.002274789451646995,0.002349336576907887,0.0024226043925262885,0.0024868068475349526,0.0025193937124143202,0.0038171587193763195,6.873769802828301e-07,0.00047391848288598325,0.0,0.0,0.0030953838088117165,0.0,0.0,0.0029198911016056054,0.002870979227651516,0.0032856308130398922,0.0034371450131048193,0.0034354244469343496,0.0032883569735391474,0.002855180294976917,0.0027994188958492838
4.782655769049715e-05,0.0016637612704748317,0.0015029169281477565,0.0015245261636505187,0.0016199015854143368,0.0018102052128349097,0.001975713810361644,0.002115020028649861,0.002207373852926811,0.0008235147645720695,8.781709645673418e-06,0.011160593028780821,0.0,0.0,0.0019697017673494842,0.0,0.0,0.0016637612704748317,0.0012716571131734633,0.0011828913580324521,0.0012534982852168768,0.0014123599256501878,0.0016657322736727171,0.0020357160392636318,0.0021103726899542423
0.00011786656362690249,0.0028447092279228143,0.002386418732245369,0.0020046139239406737,0.0019699647695970994,0.002118588496094863,0.002253785348128213,0.0023702443735996986,0.0024473024720618884,0.0029929304858038485,6.574430999331791e-05,0.005524835084403687,0.0,0.0,0.0012909077780552665,0.0,0.0,0.0028447092279228143,0.002320633554529392,0.001710504257426778,0.0016311304267413891,0.0017862934651471818,0.0020941447772773753,0.0025910840180161806,0.002641746473043722
0.00037628697383851014,0.0024288032105705517,0.0021688045848274836,0.0020312375752739335,0.0020293110895507507,0.0021649369593742217,0.0022827039907803003,0.0023797366787245157,0.002433523216589436,0.003821407494874473,7.895888065137162e-07,0.0018117312207824284,0.0,0.0,0.0013119645324837148,0.0,0.0,0.0024288032105705517,0.002244988315414178,0.0024597589453081293,0.002647130665378576,0.0027351286056492737,0.002731107733107659,0.002752481331359686,0.0027735338180048023
0.0003335436065173291,0.002367391666007976,0.00217475230758584,0.0020446947513214505,0.002047682565740037,0.002190661239962449,0.002312097799267006,0.0024096814845174543,0.0024611362869642025,0.0038659666188221747,2.504268405199613e-05,0.0019624736417454647,0.0,0.0,0.0005388476459044486,0.0,0.0,0.002367391666007976,0.002039197097731166,0.0018774122881733317,0.0019000338869935812,0.002049282994773912,0.002330965159272787,0.0027676512607185473,0.002801918576823993
7.47879656799348e-05,0.001759562745034012,0.0017308255485171688,0.0017013270034964784,0.0017602607044237119,0.001933992477898848,0.002081452441579619,0.002202031114361425,0.002275472162833921,0.002201816553762647,0.00013184903252198645,0.018998064490358495,0.0,0.0,0.0006983223813650455,0.0,0.0,0.001759562745034012,0.0015649244696688202,0.001477493493967241,0.0015278349762544328,0.0016921647957444986,0.001978432218517965,0.0024072349843664935,0.00246924003833716
8.269316354670255e-06,0.0007965525022805114,0.0009838460651615888,0.0011044241935768576,0.0012440563929246907,0.0014502476613505776,0.001628379094913199,0.0017777238564109271,0.0018818166294342592,0.00036723643545076286,0.09407696641252505,0.00863766455484999,0.0,0.0,0.006228801132618127,0.0,0.0,0.0007965525022805114,0.0007961608775615476,0.0007961158520256703,0.0008851119732347562,0.0010489595524923291,0.0013040686120633462,0.0017168631480326132,0.0018225238346404082
2.4957032121871974e-05,0.0010996436481860493,0.001305878637440856,0.0013726906301210827,0.001484636215630016,0.0016808058677413064,0.0018443325921284795,0.001977380751774834,0.002063137372773855,0.0011880594365644415,1.9660562571487914e-05,0.012818817917289688,0.0,0.0,0.0016324951516772435,0.0,0.0,0.0010996436481860493,0.00114153816845424,0.0011254107692522533,0.0012243016717674317,0.001408246272231229,0.0016884325425142084,0.002110601387650239,0.0021973706375510082
3.0078844478251947e-05,0.0013857322771102167,0.0014712732204009253,0.0014568561286752017,0.0015590775846841011,0.0017511485172387764,0.0019140149669785891,0.002049179019852823,0.002139076907259171,0.0010698868529960507,0.00015260415843477182,0.015407075743021467,0.0,0.0,0.0040242448437384365,0.0,0.0,0.0013857322771102167,0.0013190371094610554,0.0011425522825036136,0.0012248224189307434,0.0014008860090432725,0.0016736098136918582,0.0020698117265589193,0.002149850883817249
0.0005660520109666193,0.0035761506101323064,0.002670826409801864,0.002259906832960982,0.0021949264727937384,0.0022987807921031407,0.002403301698885917,0.0024971179560716854,0.0025567824097766033,0.003071686914755703,7.895888065137162e-07,0.022509103307452837,0.0,0.0,0.001235502894424947,0.0,0.0,0.0035761506101323064,0.0026103241285463904,0.002393551497708509,0.002536515103230508,0.002612521635446121,0.0026177290544672016,0.0026928401969979585,0.002709327451970763
0.000292577891389739,0.0016585227705549577,0.0016315945925731855,0.0016820787708145552,0.0017509524133700095,0.001894605333853362,0.0020220153460844418,0.002131793974530613,0.0022065037534832925,0.0008310909774539429,2.0368961789846488e-05,0.0024534930570143604,0.0,0.0,0.0008048522319986769,0.0,0.0,0.0016585227705549577,0.0013916101811581468,0.0015231130204127492,0.0016677482942384825,0.0017878772768928726,0.0018001779766146327,0.002031233294394982,0.0020976365302169567
0.0010264141484967269,0.003689757673631817,0.0028202658390562687,0.002351097173456502,0.0022706260508169604,0.002354428397035072,0.0024462617037124858,0.0025309726773706624,0.0025804619059663523,0.003493899932116486,1.9915719580960896e-05,0.0010038700014208368,0.0,0.0,0.00027371478028371404,0.0,0.0,0.003689757673631817,0.0029068075218627986,0.0027732535528738143,0.0029503814184891814,0.0030138588108111443,0.0029525520350259494,0.0027735106666416727,0.002759971725677552
0.000759114405544416,0.002016728080217724,0.002021243763582429,0.001976786395024274,0.0019865643311936672,0.0020972440877310605,0.002197025950554143,0.0022817900783608258,0.002332272437187926,0.0021583649509344096,0.0004885945771143034,0.008287467087820221,0.0,0.0,0.0023765371463886627,0.0,0.0,0.002016728080217724,0.0022377904851090973,0.0027079379355135305,0.002921072653358552,0.002971999371326042,0.0028585751150039043,0.0024749467457962156,0.0024671885956058085
0.00034182544752788945,0.001688869303950733,0.001734087506955767,0.0017207021519161326,0.0017809656139315556,0.001932170563068122,0.002061418620578207,0.0021694046851715824,0.002237609553870841,0.0017149186345831705,8.786457513655653e-05,0.008984965787049678,0.0,0.0,0.0019486729857208856,0.0,0.0,0.001688869303950733,0.0018914149167220025,0.002330970284663317,0.0025871368160466078,0.002676410101056192,0.002601983960169369,0.0023337052618873006,0.002359017451386894
2.324636828368402e-05,0.0009100368340944779,0.0011476409227820542,0.0012615076065587453,0.001392361795224884,0.0015944872237143642,0.0017636953572220128,0.001902696799379895,0.0019951354534548426,0.0007807147048397736,0.09583664601283058,0.002426964684527292,0.0,0.0,0.0006027821713988618,0.0,0.0,0.0009100368340944779,0.0009758356871467771,0.0010612656516106,0.0011910263655321677,0.0013787729347833812,0.001634577898699542,0.0019388920174303907,0.002022872663077157
3.0322258804888767e-05,0.0014926174334953886,0.0015180876146355662,0.0014898853306072087,0.0015779562601433968,0.0017653166649851107,0.0019274668440109966,0.002062258020926906,0.002150468186048087,0.0008816700459363103,0.00046327861970936663,0.00879242824935419,0.0,0.0,0.001297171440289618,0.0,0.0,0.0014926174334953886,0.0013172368563801762,0.0011198927508845275,0.0011774886854125288,0.0013388440254185547,0.0016094360246099286,0.0020423100362072437,0.0021229714735150093
0.0007414664041810923,0.002123224732833814,0.002098375202007671,0.0020216987338519147,0.002027945147011949,0.0021367025500107256,0.0022314211059834992,0.002311600783281626,0.0023602848483305285,0.0023803885589219792,0.09152777669121269,0.0151380724333521,0.0,0.0,0.006662981139356605,0.0,0.0,0.002123224732833814,0.0024819190478308426,0.0030070662840388325,0.003215965925839068,0.003237841091654482,0.0030832754725123672,0.002556011364321736,0.002513752881680401
1.4514576575450577e-05,0.0007898303823894611,0.001020548307972954,0.0011464067123308005,0.0012853614023983118,0.0014900103013431023,0.0016644492418970802,0.0018097745172274435,0.001909747441871834,0.00047970457911849156,0.0008173819135507552,0.002862665795804083,0.0,0.0,0.0024430162275489433,0.0,0.0,0.0007898303823894611,0.0008429869352037262,0.0009117344356669333,0.0010346440316272413,0.0012153504924510728,0.001463066817947611,0.0017845057373443766,0.0018776441895018673
0.0004584594498470676,0.0024284050905908593,0.0022781455937573563,0.002090181744659797,0.0020586882431078875,0.0021873873195833453,0.002299325862706653,0.002393881476929132,0.002450312931282124,0.0033356100602946067,0.0008173819135507553,4.409089047104477e-05,0.0,0.0,0.000648764280271111,0.0,0.0,0.0024284050905908593,0.0024540023082003657,0.002707268545665408,0.0029102190665972155,0.0029861904002659785,0.0029258488660450026,0.0027059564216594424,0.002703084204136963
0.0006458213839582897,0.004773242368056441,0.003504605584441085,0.002853928300668525,0.0024999138202963698,0.002469325758441031,0.0025510579659879223,0.0026564606676367955,0.002732318788339129,0.004250548949795509,0.0016475603458099013,0.0005247464904569049,0.0,0.0,0.002305580503235049,0.0,0.0,0.004773242368056441,0.003524145762937398,0.002978017968400206,0.002816805750306094,0.0027909321995852115,0.002783050311343468,0.002923044003133303,0.0029256532959483178
0.0002178583190163269,0.0015136152921764701,0.0016647126086487673,0.0016299203070111107,0.001699515294785854,0.0018508311537769153,0.0019814734395008347,0.0020917144176243537,0.002166575777396292,0.0011152965055992725,0.08931613654989323,0.021835190387795102,0.0,0.0,0.003163370314795929,0.0,0.0,0.0015136152921764701,0.001765690795232732,0.0021364910795275555,0.0024078695815712425,0.0025163730391868453,0.0024616018323392248,0.002138369615545581,0.002167270951788206
0.0003398985523705024,0.0018645411537040965,0.0018993901842821047,0.0018626431051316868,0.0019006996548789445,0.0020499410188551527,0.00217571066410837,0.002278251715036373,0.0023375336237582366,0.0024687781305291717,6.941941006861672e-06,0.00039068456582383654,0.0,0.0,0.001983456289957962,0.0,0.0,0.0018645411537040965,0.002017026936459908,0.002392377840924039,0.002620780071807863,0.0027069960003991093,0.0026544375200251,0.0025152989019878724,0.002540820744462073
9.027737582362598e-05,0.0021518255195232846,0.0018950337558721357,0.0017957212799153187,0.001837757736502044,0.0020056461667635264,0.0021501851768108166,0.0022692938770120285,0.0023412819637315843,0.002287696361547617,8.781709645673418e-06,0.0007005201727567746,0.0,0.0,0.0009001132538682859,0.0,0.0,0.0021518255195232846,0.0017081054206073679,0.0015306438761385126,0.0015689624923155617,0.001730246225651905,0.002019410043236642,0.00245545972722991,0.002510100166829494
0.04242256876171171,0.007017493048295505,0.014809280908986583,0.020753550190992984,0.021850343498075922,0.017999888372320777,0.014011154977747136,0.010330690692629244,0.007664512614317252,0.002280581165169996,6.873769802828301e-07,0.013921552666137217,0.0,0.0,0.002061550456178153,0.0,0.0,0.007017493048295505,0.015078212525504675,0.01672502567887117,0.01425589394263226,0.011160620208414079,0.007937220345675981,0.0037514611493763847,0.002512065898078957
