CEC,UPHEC-2,UPHEC-3,UPHEC-4,HEC-2unif,HEC-8unif,HEC-6unif,HEC-4unif,HEC-3unif,HEC-5unif,HEC-16unif,HEC-11unif,HEC-12unif,HEC-7unif,HEC-25unif,HEC-20unif,HEC-10unif,HEC-9unif,HEC-13unif,HEC-15unif,HEC-19unif,HEC-21unif,HEC-18unif,HEC-14unif,HEC-17unif,HEC-23unif,HEC-30unif,HEC-26unif,HEC-38unif,HEC-29unif,HEC-27unif,HEC-24unif,HEC-22unif,HEC-35unif,HEC-28unif,HEC-34unif,HEC-33unif,HEC-39unif,HEC-40unif,HEC-31unif,HEC-32unif,HEC-37unif,AltUnif-2,AltUnif-3,AltUnif-4
0.0004900321855940721,0.0010819243156260181,0.0008961977166488129,0.0008954044810253625,0.0021006876365603617,0.0016385439780690005,0.0010291173936763228,0.0012497142892784815,0.0009942843206857369,0.0015813533635201374,0.002742542233596022,0.000876756350969804,0.002058904439550221,0.001618407470744009,0.0032674340486336293,0.0046680698006499296,0.0026035216152405006,0.0013244629649349219,0.0036573825531255235,0.0061040750193287995,0.0025416150491420326,0.00520545306714368,0.0053997178634102895,0.002454274416143649,0.004159327526608572,0.0033973057686463724,0.028362936262130895,0.004062137275086801,0.004772702971446417,0.004996755276862336,0.0024709203267060257,0.003944309474571013,0.005697107679129529,0.007362915103767061,0.005986960862981461,0.004058430455365021,0.010682217355674848,0.008919064951209569,0.02384854309462225,0.028729918539683177,0.02048119067380882,0.02392530069982339,0.0010819243156260181,0.0008968524532073087,0.0008915520271239477
6.510109113208275e-05,0.00044682986217109503,0.0002382674151109429,0.00014396061331032906,0.0019169013028595035,0.0013785780707866757,0.0003748982757052961,0.00039863485660650104,0.0007081609636007827,0.0003346609512337073,0.004311262494008436,0.005071372001711657,0.002507729243973689,0.0016286085023775796,0.003424592352338787,0.004699646930766272,0.001792892591281156,0.001458787153460069,0.0036601762294185733,0.005233196473550406,0.0028016222803486793,0.004705288480809953,0.005410006426969492,0.0036987306621123015,0.004159327526608572,0.003225937650110167,0.028761557327367966,0.0028640663968522795,0.004772702971446417,0.007731649424957658,0.0024709203267060257,0.003945947140626637,0.0054665175852169345,0.007367341048898495,0.004086108630581299,0.004058430455365021,0.010682217355674848,0.008919064951209569,0.023848543119671568,0.02872991878336309,0.02048119067380882,0.023194059368798547,0.00044682986217109503,0.0002476197705266902,0.0001828341264798981
0.00017894910205074803,0.0006867716355527669,0.0006064386620849617,0.0006908696469905004,0.0017986031910091473,0.0015926388456626724,0.0014151909796769394,0.0007982672870717086,0.0012776804517119222,0.0012139359135757049,0.0038664109993361536,0.002873890145943343,0.0027780037013713185,0.0026463648059884067,0.003413125853678152,0.004699679362421567,0.0039164998114908115,0.003106700561371093,0.0035817499496002135,0.005411288900128887,0.0025416150491420326,0.0043533478021192664,0.005680576235149125,0.004181944096937675,0.00398454738490466,0.003225937650110167,0.028761557339975142,0.0028640663968522795,0.004772702971446417,0.007731649424957658,0.006444704970258817,0.002307495384545554,0.005416373956395845,0.007362915103767061,0.004086108630581299,0.004058430455365021,0.010682217355674848,0.008919064951209569,0.02384854304080946,0.028729918707993247,0.02048119067380882,0.02392530069717799,0.0006867716355527669,0.0006062913107580251,0.0006881501977997112
0.00045612164484579236,0.0009824208834234968,0.0007651637834016129,0.0008620054776911418,0.004913693033938681,0.0011273122144475258,0.0009040849121082213,0.002244430910686921,0.0022207100210806475,0.0003324144359028771,0.004046632711868935,0.0029202927387973502,0.002518788806623864,0.0008578686238201526,0.003081835644338626,0.004597583785030888,0.002119589036338808,0.0022363375964566286,0.003341484524295739,0.005499454316185706,0.0025416150491420326,0.005179840520342038,0.0046839376162235895,0.00406542608230072,0.004131164184242378,0.00413756614191911,0.028761557407240495,0.0028640663968522795,0.004772702971446417,0.008524663453232034,0.0024709203267060257,0.002307495384545554,0.005683383928510554,0.013880991287618338,0.004086108630581299,0.020377165622468732,0.01816156808882046,0.008919064951209569,0.023848543563114007,0.028729918758093477,0.010483820875095085,0.02392530068994078,0.0009824208834234968,0.0007845697046381867,0.000861956140330388
0.0007138197721796105,0.0013691680247476994,0.0014891464541295363,0.001641000392102682,0.0018220783938638651,0.0005337921933118244,0.0023485822530828443,0.0010070555413699681,0.0005694806386442238,0.0006350058976965215,0.004046632711868935,0.0014819058984890813,0.003118648759551607,0.0018625727755943449,0.0033808022065003633,0.004597796850935903,0.0003111485390485928,0.0016990330096598445,0.003395635117744143,0.004803040313982458,0.002541615049142032,0.004355558425952276,0.004530557968649955,0.00406542608230072,0.004159327526608572,0.0035896993585604236,0.028761557361895333,0.0028640663968522795,0.004772702971446417,0.008524663453232034,0.0024709203267060257,0.0020417026093787144,0.00495754096083711,0.013880991287618338,0.004086108630581299,0.004058430455365021,0.01816156808882046,0.008917126972756578,0.023848543032503264,0.02872991848505882,0.010483820875095085,0.023925300699793046,0.0013691680247476994,0.0014905924067225148,0.0016332463848869278
0.0004074931608378482,0.0011055687735220632,0.0007892583687352712,0.0006760670006413965,0.0015263098641395485,0.0010990653529441524,0.0020753188387463892,0.0010011017590541038,0.0011755358603548894,0.0010680571478239346,0.003943870856787409,0.002095336897299261,0.003078746257682219,0.001962308134774768,0.0033808022065003637,0.004699646930766272,0.002385350156750239,0.002080681476398376,0.0035440364471174407,0.004803040313982458,0.002678775978870865,0.005179965250905336,0.005783967005004418,0.0036572833379991403,0.004050887743281278,0.0033973057686463724,0.028761557396292388,0.00443075203566848,0.004772702971446417,0.005713089466328323,0.0024709203267060257,0.0020417026093787144,0.0055841783727986335,0.007362915103767061,0.004086108630581299,0.020276315399087707,0.010682217355674848,0.008917126972756578,0.023848543061877732,0.028729919426175022,0.02048119067380882,0.023234724194983403,0.0011055687735220632,0.0007889857358239444,0.000673377931590961
0.0013123794514216208,0.0014687487836673298,0.001387537480930005,0.0014371546260799303,0.0032776169324603165,0.002007958755083956,0.0017996950794007967,0.003128837824056529,0.002730701663529078,0.002617909381498606,0.0035758206277262004,0.0018556525132725904,0.0027316969931104633,0.0012226136501126538,0.003231312062852386,0.004597583785030888,0.0015362959703569528,0.0028630546987443517,0.003803307313855044,0.0057236711158434985,0.0029834230944347983,0.00435152620859424,0.0046839376162235895,0.003317104661215946,0.00398454738490466,0.003225937650110167,0.028399994374712797,0.004267457716715799,0.005916191823348055,0.005148469812597907,0.0024709203267060257,0.0020417026093787144,0.00495754096083711,0.007362915103767061,0.00598803821261294,0.004058430455365021,0.010682217355674848,0.008917126972756578,0.023848543150529873,0.027692160152461058,0.02048119067380882,0.023925300686769024,0.0014687487836673298,0.0013888739947047607,0.001430653127376845
0.000518704915044087,0.0015546425128088281,0.0018124458977769493,0.0019087756844340291,0.00192024880904706,0.0037733335052185716,0.001039583083760173,0.00041177606563732265,0.001042863077056555,0.0011094485127652915,0.0040091902351061075,0.0005337243935644425,0.002636921940645104,0.0011316285288339237,0.0034028447372920242,0.004597583785030888,0.0015592281226494977,0.001589944123559249,0.0031939507253192917,0.005978741383034357,0.0028231096490449097,0.00435152620859424,0.005857641271674832,0.003525864056081727,0.003924860788783966,0.0033973057686463724,0.0283999943771726,0.0044441082033135435,0.005311100084426286,0.008524663453232034,0.0024709203267060257,0.003984384006762234,0.005432700923959829,0.007362915103767061,0.005517894126813336,0.004058430455365021,0.010682217355674848,0.008470424730216747,0.023848543444288824,0.02872992004676925,0.02048119067380882,0.02392530066937097,0.0015546425128088281,0.0018113334464100754,0.0018996350634059732
0.0014387380831095524,0.0020704401620094148,0.0021328012136870886,0.0021169124192327226,0.003756980927389721,0.0016268469772637143,0.001590066041167043,0.0010761186640670269,0.0014233004900054932,0.001058854235025579,0.004046632711868935,0.0014819058984890813,0.002772596116583076,0.0010559298958299458,0.0025311578621492895,0.004597583785030888,0.0012286261078470815,0.0017576365031146757,0.0031970931634381886,0.005695209410809072,0.0028016222803486793,0.00435152620859424,0.0046839376162235895,0.004383473319695204,0.004159327526608572,0.003225937650110167,0.02876155739019231,0.004411980995315817,0.005311100084426286,0.004996755276862336,0.0024709203267060257,0.003944309072616584,0.00495754096083711,0.007362915103767061,0.005662420651065608,0.019350438948631223,0.01816156808882046,0.008470424730216747,0.023848543202967233,0.028729918787354612,0.010483820875095085,0.023925300704892554,0.0020704401620094148,0.0021327817524915945,0.002106972485541281
0.0009442332581847257,0.001211194037036404,0.0012111568789590788,0.001239587866619994,0.002472747686587728,0.0017554581060538913,0.0009528979795922118,0.0009710578306778602,0.001658218432346165,0.0018628004104574373,0.004518696020587064,0.0014819058984890813,0.003056158411766391,0.0010055782491679678,0.0024986215770910355,0.004699646930766272,0.0012314736567803984,0.0012063568396089431,0.0036358670921553165,0.0061040750193287995,0.002541615049142032,0.00435152620859424,0.005410006426969492,0.002899235871585137,0.00398454738490466,0.003225937650110167,0.028399994366856772,0.0006439995098883635,0.005311100084426286,0.007731649424957658,0.0024709203267060257,0.004081706722284096,0.005416373956395845,0.007362915103767061,0.0055848089201216726,0.020377165622468732,0.010682217355674848,0.008470424730216747,0.023848543111212983,0.028729918572438024,0.02048119067380882,0.0239253007020248,0.001211194037036404,0.0012110434601494016,0.0012338872961456535
0.0007383650155944912,0.001343449379677445,0.0010494583447025225,0.0009866077293909183,0.0027687708786240813,0.0010505039464509132,0.0016960523712840532,0.0012758605037819129,0.0017885415101968082,0.001518944045165204,0.003971293501085399,0.003058268081313352,0.003070750537898503,0.0012262087608613153,0.003122187516931036,0.004597583785030888,0.0011696252118047678,0.0014407755833356103,0.0032852641413571066,0.005411288900128887,0.0028016222803486793,0.00435152620859424,0.0046839376162235895,0.003531503900141697,0.005256750394428678,0.003225937650110167,0.028399994434897016,0.0006439995098883635,0.005311100084426286,0.007731649424957658,0.005439341248585137,0.003984384006762234,0.0055801729721686845,0.013880991287618338,0.0055776263060182164,0.020280787110978197,0.010682217355674848,0.008919064951209569,0.023848542937278106,0.02837516372169586,0.02048119067380882,0.023925300685623867,0.001343449379677445,0.0010490877452239615,0.0009821414961892988
0.004609209669795074,0.0026008495508550184,0.0023700119066836713,0.0021600177812563072,0.005611530855221832,0.0014180996032306984,0.001558848698141597,0.0018685522453606666,0.0023682564168128707,0.002092131099407904,0.004183664824333787,0.0014819058984890813,0.0027849939945425546,0.0013704663876336347,0.0028578928299754346,0.004597583785030888,0.0011826053946286808,0.0019404183819298434,0.003494296625511505,0.0060280366355923735,0.0025416150491420326,0.0035218641422568525,0.0046839376162235895,0.0044310820151844165,0.0040539868568441745,0.003225937650110167,0.02876155735106227,0.005767192005663714,0.005311100084426286,0.005148469812597907,0.00645642646548425,0.0022619423563977484,0.002527975550911608,0.007362915103767061,0.0055776263060182164,0.004058430455365021,0.010682217355674848,0.008919064951209569,0.023848543388721912,0.028729920456244687,0.02048119067380882,0.023925300688269084,0.0026008495508550184,0.0023702958257875765,0.0021498764774154516
4.485397740249041e-05,0.000320723620227681,0.0002323482294657234,0.00018832302519213173,0.0004871350995953286,0.0012923109087453312,0.0010051667851648169,0.0004202389088578168,0.0010910205073649624,0.0007650250589828588,0.0035758206277262004,0.002395636175047634,0.0026757283293857726,0.0011283008561370688,0.001943647994259334,0.004699646930766272,0.0013981861745358105,0.0017554740729203314,0.0036601762294185733,0.005318981678139049,0.0025416150491420326,0.0038744943539775123,0.005410006426969492,0.0025656008923654423,0.004159327526608572,0.0033262824811347647,0.02876155737060418,0.005775417020554966,0.00818637463953365,0.005578156317995838,0.006325826463918774,0.0022619423563977484,0.003563642255341813,0.013880991287618338,0.0055776263060182164,0.004058430455365021,0.010682217355674848,0.008917126972756578,0.023848543026958494,0.028729919381688833,0.02048119067380882,0.023659717071750196,0.000320723620227681,0.0002265247391431161,0.00019142241700093827
0.0016727249988470908,0.0016026684675258579,0.0016491092874509948,0.0014747703232688158,0.001762288533155068,0.0015737025739879604,0.0012687434696834641,0.0004724473725702773,0.001391067794837461,0.0007864826977561962,0.004144998992886604,0.002169743277326034,0.002904586335677462,0.0010290563179347972,0.003171415941855976,0.0050790381902832875,0.0027898067320493557,0.002432728671807446,0.0036252357518749057,0.005413279312585029,0.002541615049142032,0.0034698950658739827,0.005026600323894976,0.00429096081812988,0.004091335249052439,0.0035757505749238042,0.028399994445149342,0.0050842871497952455,0.00818637463953365,0.00505265406268092,0.005439341248585137,0.0020226345290499585,0.003510587811251925,0.007362915103767061,0.00508869467975386,0.020377165622468732,0.010682217355674848,0.008919064951209569,0.023848543217398377,0.028729919505002595,0.02048119067380882,0.023925300700430256,0.0016026684675258579,0.001648592115271659,0.0014678491811977964
0.004876076900868624,0.0024709616816364238,0.0024361182643340964,0.0021865913599346948,0.0009002589779788078,0.002354779963068284,0.00044823361172576415,0.0004926850433776565,0.0004265926510733465,0.0008974228380138711,0.003943870856787409,0.0043654087102138524,0.002370610686407639,0.0012506545479505438,0.00341871375815081,0.003194389305754226,0.001565688209913681,0.00138875120748207,0.0037027986309735965,0.001982506568899502,0.0025416150491420326,0.006742477562190426,0.0033342697850163214,0.00406542608230072,0.004234150291239398,0.006574338946530235,0.028362936228253526,0.0006439995098883635,0.005916191823348055,0.005713089466328323,0.0046272848795831135,0.0023022635733605393,0.0064132658217832695,0.007362915103767061,0.00508869467975386,0.004058430455365021,0.010682217355674848,0.008919064951209569,0.02384854316033257,0.027692159041851357,0.02048119067380882,0.023679924765499984,0.0024709616816364238,0.002433519512451868,0.0021758463762455525
0.004208266666433829,0.0022995689389152087,0.0022360803388107317,0.002024608331542295,0.0008505600920137484,0.002232341907321494,0.0013829117667619932,0.0005361841953244787,0.0004329014540515681,0.0005308358905313235,0.004046632711868935,0.003033145437874117,0.002926895229596151,0.002303735037762481,0.002549988103323395,0.0032005752056187766,0.0015362959703569528,0.0016878791798159954,0.003562037905690277,0.0009618589547431284,0.0025416150491420326,0.006741738036809664,0.008626410197966715,0.003781996304829223,0.004159327526608572,0.0034022278098937847,0.028761557337904187,0.004330716315322025,0.0033280728541098016,0.008524663453232034,0.0046272848795831135,0.004082453967323765,0.0064132658217832695,0.007367341048898495,0.005722183985426053,0.004058430455365021,0.017939636776747057,0.008470424730216747,0.02384854296730367,0.02872992256800076,0.010483820875095085,0.023925300704022857,0.0022995689389152087,0.0022341384477096242,0.002014691249995203
0.003490261977532036,0.002086234447219928,0.0022617458854930746,0.002078060865622559,0.0008877912707889068,0.0013590391771410376,0.001953563717036226,0.0003737437865836812,0.000546291251810502,0.0007802994814058673,0.003943870856787409,0.0005337243935644425,0.0026793663579733496,0.0015468383901397497,0.0033808022065003637,0.0029741313334928528,0.0015703406990305434,0.0014968269480579988,0.0038105169633138505,0.0010477904124006196,0.008004683211947035,0.003359877750647827,0.00862613084595217,0.003525864056081727,0.0038207891894498445,0.0034022278098937847,0.028761557238801222,0.005767192005663714,0.0033280728541098016,0.0037933872432311666,0.006068067862292465,0.0022619423563977484,0.0026088916995064297,0.013880991287618338,0.005027353229107687,0.019965856445650753,0.01816156808882046,0.008470424730216747,0.02384854347026701,0.028729919731690062,0.010483820875095085,0.023925300693894605,0.002086234447219928,0.002259216337462439,0.0020678489481822833
0.0015643161820844897,0.0014799978302656256,0.001544345794324464,0.001476233918174967,0.0008494721564151334,0.0016925515506015284,0.002051439253662022,0.0005932061645123261,0.0004811377214683258,0.00040813897015190445,0.003943870856787409,0.0014819058984890813,0.002875367804566042,0.0009469268657983603,0.001943647994259334,0.0062572964929340094,0.001137061338639529,0.0018753897752939858,0.0029604715512089206,0.0036577438586167456,0.002635397859165421,0.0026474808550586704,0.005010370383213011,0.003525864056081727,0.0015745799907071173,0.00669286025483732,0.028761557394580754,0.0006439995098883635,0.0033280728541098016,0.005148469812597907,0.005916321026784188,0.003944309072616584,0.0034578431457572413,0.013880991287618338,0.004579100978830864,0.020377165622468732,0.017945906353106993,0.008917126972756578,0.023848543389368208,0.028729919396525274,0.010483820875095085,0.023925300697772153,0.0014799978302656256,0.0015433451584454542,0.0014691274073433778
0.002805128112966586,0.0018718480472521488,0.0021742135366205257,0.002066802926105969,0.0006306515420358561,0.0018533548441968357,0.0011091950791334597,0.00034073931404984164,0.0002625305536288748,0.0004334903123211624,0.0040984433152697125,0.0005337243935644425,0.003078746257682219,0.0013553408414020108,0.002549988103323395,0.0062572964929340094,0.0018778355991440525,0.001481992389758219,0.0024434429667062425,0.0036577438586167456,0.002635397859165421,0.002718309735626895,0.0027336568143275057,0.003525864056081727,0.014752781206928916,0.0022639127300167457,0.028761557386746094,0.0006439995098883635,0.005916191823397938,0.0038851476124990856,0.0027583629122989507,0.0022619423563977484,0.003066706724501267,0.007362915103767061,0.004579100978830864,0.020377165622468732,0.01816156808882046,0.008917126972756578,0.023848543027275945,0.028729918681116122,0.010483820875095085,0.0239253006979714,0.0018718480472521488,0.0021721199016023008,0.0020566582520757494
0.0033296854007723686,0.0020969686463104377,0.002175021938010032,0.002004324877063424,0.000733345987150303,0.0018402592047098525,0.0011240847910555687,0.00011882176864891281,0.00036642438570747753,0.002540838987980769,0.003963899624685437,0.0005337243935644425,0.0026922876891901557,0.0006963681838961929,0.003380919387612339,0.0026823494410226248,0.0012498630541947814,0.0015414406872638641,0.0033838040388627405,0.007992367475223722,0.004160801415141139,0.002718309735626895,0.001848907638358467,0.0024688958172344425,0.014752781186438465,0.0022639127300167457,0.028362936289583345,0.0025497815404698487,0.005311100084426286,0.005148469812597907,0.0027583629122989507,0.0020226345290499585,0.002844640558925579,0.007367341048898495,0.00598803821261294,0.004058430455365021,0.01816156808882046,0.008917126972756578,0.023848543106048066,0.027692160114585217,0.010483820875095085,0.023925300692232306,0.0020969686463104377,0.0021728601366805844,0.0019945036755558664
0.010495448106325918,0.0035883470197696976,0.002965816563889247,0.002496727513905012,0.004016882536577928,0.001447282877259849,0.0017806314650862351,0.001972672989522862,0.0024270063252254293,0.001280960992810048,0.004407739627575232,0.0014819058984890813,0.001875746838476252,0.0017382865618209707,0.003231312062852386,0.005126209119974966,0.002034079850487746,0.0017689097984734696,0.0030797756037979043,0.00787756368656839,0.004160801415141139,0.002708882549366411,0.0022648177802043375,0.0036094231671013168,0.0038207891894498445,0.0022639127300167457,0.02836293625570602,0.0025497815404698487,0.004772702971446417,0.005713089466328323,0.005439341248585137,0.0022619423563977484,0.0033638780983129405,0.007367341048898495,0.005517894126813336,0.004058430455365021,0.010682217355674848,0.00894779150179602,0.023848542995509158,0.028729919610995285,0.02048119067380882,0.023679924772285057,0.0035883470197696976,0.0029637697406943047,0.0024847159279765053
