CEC,UPHEC-2,UPHEC-3,UPHEC-4,UPHEC-5,UPHEC-6,UPHEC-7,UPHEC-8,UPHEC-9,HEC-2unif,HEC-3unif,HEC-6unif,HEC-4unif,HEC-8unif,HEC-7unif,HEC-5unif,HEC-10unif,HEC-9unif,HEC-11unif,AltUnif-2,AltUnif-3,AltUnif-4,AltUnif-5,AltUnif-6,AltUnif-7,AltUnif-8,AltUnif-9
0.010481914587730993,0.003831159817977464,0.003431928933738697,0.0026997539082875607,0.002035717675565431,0.0016415366039804625,0.0013501438140143733,0.0011199970281567464,0.0010330891597590546,0.0680616292368937,0.007987030948637053,0.0899093633435585,0.05424362956761963,0.06626528660244999,0.0,0.037179502464863574,0.0,0.0,0.09090908237382092,0.003831159817977464,0.003588941591636996,0.001849367336596846,0.002043267745998239,0.002380995054706808,0.0030238773855454076,0.003922521903220888,0.004826240558823695
0.008221940611542996,0.003303832753043066,0.004786383958432558,0.005463438376854454,0.0051518255550916485,0.004194892977746432,0.0027554000104509785,0.001991421067030817,0.0016175270762629733,0.03904945526848161,0.004613654562296854,0.0,0.04414735706850569,0.06626835873009623,0.0,0.037179502464863574,0.0,0.0,0.0,0.003303832753043066,0.004917569562536382,0.005706054178122527,0.005771330903104957,0.004644432661686701,0.0008981418516684756,0.001238128869621682,0.0016772818153864971
0.013409136226723455,0.004047365696872877,0.004976039416943179,0.005482279262559813,0.00515556052252667,0.004196146985806759,0.0027572987130734246,0.0019939949962756937,0.0016203250491605638,0.014529816228769995,0.004780267628348127,0.0,0.05272150652016176,0.06626835873009623,0.0,0.037179502464863574,0.0,0.0,0.0,0.004047365696872877,0.005017966116289791,0.005763621356816601,0.005842300336535945,0.004889930577814906,0.004557800707842255,0.005662053151875858,0.0067686914870760196
2.189774055467547e-07,0.0005960487698935357,0.0005766266357342375,0.0005847657948855806,0.0006695567067437821,0.0006654157085549485,0.0006495300077599201,0.0006203313358727523,0.0006140208829416775,0.027471777389137184,0.06364494817730046,0.0,0.031067664821082436,0.06626835873009623,0.0,0.050526891674080136,0.0,0.0,0.0,0.0005960487698935357,0.00034362723428046124,0.00020588422384386451,0.00015288637267759226,0.0001268688025240735,0.00014778986164318836,0.0002157418515343747,0.00035990671820911307
0.0015787387795038682,0.0020524164855719113,0.0026891308597912743,0.0023929585067350304,0.0013648034310079122,0.001221921333085818,0.001148737274378394,0.0010919659372526744,0.0010659759562944933,0.03904945526848161,0.017122835710881395,0.0,0.07159814320894665,0.06626528660244999,0.0,0.05748843528720348,0.0,0.0,0.0,0.0020524164855719113,0.002770540598349205,0.002499120283114303,0.0003127978147320691,0.000619070543374608,0.00104712120860337,0.0016144742556897045,0.0022364200583163147
2.1732278890435648e-07,0.0008460111015660943,0.000686198600543073,0.0006029823445074237,0.0006701733766636561,0.0006660265084791858,0.000650176161042023,0.0006210527803511207,0.0006148602237174688,0.014529816228769995,0.06364494817730046,0.0,0.031067664821082436,0.0,0.0,0.0563766927293353,0.0,0.0,0.0,0.0008460111015660943,0.0006214893961543055,0.00034053863755916186,0.00018492265487818273,0.0001563599671276226,0.00019302342277913168,0.00028895447476168457,0.00048534741740471405
3.0470715091712445e-06,0.0017294699326957804,0.000699409715813573,0.0005835857887652733,0.0006344630074550393,0.0006442370083158418,0.0006417294104256643,0.0006236721459699629,0.0006257124756532335,0.008572589992388297,0.017122835710881395,0.0,0.056221633695473124,0.0,0.0,0.06541080723719005,0.0,0.0,0.0,0.0017294699326957804,0.0004931777414123209,0.00027680932611360193,0.00018275854497926217,6.712509407600363e-05,7.436202616296762e-05,0.00010794213427042078,0.00018073228668383012
4.686399291470022e-07,0.001380416777145822,0.0006979540990400601,0.000557222388941762,0.0005766836451131967,0.0005890018273623942,0.0005914606845171191,0.0005789359648058996,0.000584543590606208,0.005242695818106396,0.06364494817730046,0.0,0.04414732761102555,0.0,0.0,0.0563766927293353,0.0,0.0,0.0,0.001380416777145822,0.0005154618275757842,0.0003311578214056387,0.00020227664675045393,0.00019658859283673612,0.0002330937803774067,0.00029704750082923636,0.00037560841950947434
1.3192901059441062e-05,0.0006539784145812498,0.0005705452312430918,0.0005768114221164603,0.0006606462566353376,0.000658861882623519,0.0006447743110472403,0.0006170154590069066,0.0006115874324761817,0.0060309240969626116,0.007987030948637053,0.0,0.04414732761102556,0.0,0.0,0.04229940292570246,0.0,0.0,0.0,0.0006539784145812498,0.00033910342008979866,0.00027682207257841824,0.00030499707091571996,0.0003557030592640001,0.0004934034708203761,0.0007350417415068154,0.001112102245361199
1.6602684383787252e-06,0.001584103340337955,0.0012361757126546178,0.000638535565038909,0.00035585607979803406,0.000431707185411566,0.000482464421570463,0.0005098176273736928,0.0005436654688110433,0.016359895660687775,0.040093804964024586,0.0,0.044147357068505685,0.0,0.0,0.05977820681606961,0.0,0.0,0.0,0.001584103340337955,0.0012272780655921704,0.0005577987507883412,5.360919344589731e-05,3.245518631128514e-05,3.732331189606894e-05,5.5317395105912254e-05,9.533088221035755e-05
4.693911778511833e-07,0.0011358558553843225,0.0005230715645557668,0.000512353520162712,0.0005863941089059117,0.0005972729841999324,0.0005964708351593617,0.0005816906664813484,0.000585840279964245,0.04686680542572963,0.021424710249585706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011358558553843225,0.0003692014123436758,0.0002434671354216444,0.000203832937538231,0.00022244121090807197,0.0002612109268181988,0.000330456689604342,0.00041687167280097116
9.423674173345736e-06,0.0009344996306566756,0.0006984907072888437,0.0006100536566297024,0.0006709751628984321,0.0006664184472468251,0.000650550975371041,0.0006214884026347777,0.0006153638280586236,0.02388127766426575,0.004613654562296854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009344996306566756,0.0006261498015174927,0.0003564783031081073,0.00018745967018526236,0.00016722684740488492,0.00021041723491227078,0.00031097141888408855,0.0004984854143744223
1.0763546829382115e-06,0.0008380861022621773,0.0006794335513770891,0.0005872192967004424,0.0006414703860553391,0.0006472194500567589,0.0006375617172710763,0.0006126161718204477,0.0006089275127850468,0.023881277664265746,0.0035164718973997515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008380861022621773,0.0006066068178647915,0.00033749910733846695,0.00010564244506337617,8.668180582826019e-05,0.00010089323169227981,0.00014519500579579425,0.00023738659266926034
0.00037278473052581413,0.0036307910630108773,0.0024499741999833443,0.0015151864011773621,0.0009287936540976411,0.0007568696863763779,0.0007403796299207439,0.0007122999074084844,0.0007110744838216395,0.03468123730414969,0.006538390626398254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036307910630108773,0.002501600996801304,0.0015877808912938547,0.001071027465692849,0.00019015355665070237,0.0002664607983680007,0.00041223131960556455,0.0006478353648950137
1.5442252572357816e-06,0.0013541585051980163,0.0008416465194161737,0.00030660947084976966,0.0003869243774348868,0.0004556947613366603,0.0004980674228772106,0.0005161945468812862,0.0005420258692554192,0.023881277664265746,0.007987030948637053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013541585051980163,0.0008433283084413311,0.00011278126267067012,6.346541679053735e-05,2.6933000901847103e-05,3.103672619967462e-05,4.634336371655709e-05,7.954289943266121e-05
2.3805102071352154e-05,0.002676794095224722,0.0014551193663073709,0.0007794408064060733,0.0006630435052540476,0.0006652510751470272,0.0006661022807463946,0.0006510497992985082,0.000656733657052747,0.0478822069005475,0.1010300576891083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002676794095224722,0.0014089052773025414,0.0006063276648910346,0.0002766289135356337,8.334354268733926e-05,0.00010535581216145768,0.00016119077892788855,0.00026656491972083633
0.0003034154310967182,0.0013959013933167836,0.0009919325025861177,0.0008965742354013794,0.0008918903306477525,0.0008277667095630376,0.0007769756835307138,0.0007237417191870609,0.0007015416431382605,0.04803216837732279,0.004613654562296854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013959013933167836,0.0011296958443692492,0.0011447666298190326,0.0004776723968719568,0.0006233049951281597,0.0008115026441818462,0.0011049900809834326,0.0015576627241532224
0.005065162915774352,0.0026362182438793963,0.0033724349166869903,0.003475825667268435,0.002635676237738456,0.002084162428032579,0.0017770313790663901,0.0015591699017517356,0.0013837361036075611,0.024398681879489553,0.0017821955520750119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026362182438793963,0.0034885880162195872,0.003621452356861733,0.0010228768483968188,0.0014034486011730337,0.0017798243324232297,0.002251978917298332,0.0028540474122146727
3.51223023842363e-08,0.0013352115226154789,0.0007766651932633172,0.0006224592415193959,0.0006755426814335318,0.0006797169623140826,0.0006684264825751157,0.0006419483383551299,0.0006379954478672507,0.014529816228769995,0.007987030948637053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013352115226154789,0.0005845927196135095,0.00029656738184015826,7.796185186979627e-05,5.5518121669862945e-05,4.999611501697469e-05,6.203528413111815e-05,0.00010270482428238551
3.2902009941503006e-07,0.0017011395403036525,0.001465735851770542,0.0007894620931976173,0.0003926767968493841,0.0004545824626887513,0.0004991673860638857,0.0005220585150279688,0.0005531676867309339,0.023881277664265746,0.04209698477489646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017011395403036525,0.001503286958442886,0.0007939391678763103,8.743386000354025e-05,3.1207804663011286e-05,2.7617108816599754e-05,3.324026034313441e-05,5.5319978498448036e-05
7.031625338141993e-05,0.0025780664175778065,0.004005278116264844,0.004225824943541105,0.0032816506705523572,0.00207643334549549,0.0010494145990597753,0.0005710289081108966,0.0006625722977140541,0.014529816228769995,0.04108318931065109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025780664175778065,0.0041589913882904925,0.004444731253985687,0.0036948189559500026,0.002258286161494177,0.001279332944867831,3.748752175480907e-05,7.240839008910317e-05
0.0003185029586561256,0.0024192962938204923,0.002273338184534012,0.0014924024697664806,0.0008608080011139231,0.0005642510730923733,0.0005858585690418941,0.0005959677479753105,0.0006214843502112728,0.028514628892508095,0.007789142717560095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024192962938204923,0.0023281099333531123,0.0015794826046508117,0.0010674563100205434,0.00013917130771497183,0.0002028777639627982,0.0003255740339781714,0.0005194055233933824
1.5715174895657317e-07,0.00316855465299702,0.006823071139430719,0.010133715246855924,0.011807430436283028,0.012441950990832543,0.012231508904963802,0.011306942501515375,0.00888567351399914,0.055409350929169376,0.0051873241890957635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00316855465299702,0.007026700917271583,0.010578772930028662,0.013171273801209912,0.013386369679738504,0.011591983732417703,0.009064317232787432,0.0058579324050663205
1.6602682562315731e-06,0.001584103340337955,0.0012361757126546178,0.000638535565038909,0.00035585607979803406,0.000431707185411566,0.000482464421570463,0.0005098176273736928,0.0005436654688110433,0.008572589992388297,0.021350792566189578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001584103340337955,0.0012272780655921704,0.0005577987507883412,5.360919344589731e-05,3.245518631128514e-05,3.7323311896068815e-05,5.5317395105913135e-05,9.533088221036178e-05
8.640715572041311e-08,0.0019367589644693187,0.0015349631435508655,0.0011596088260222323,0.0011469022850719515,0.0010580138042880136,0.0009713958443724945,0.0008815169821289922,0.0008215933719591046,0.024398681879489553,0.040093804964024586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019367589644693187,0.0019638501639425055,0.0024402971086053163,0.0032565331613679744,0.0037619966584853,0.003815066739167916,0.0035826431854044135,0.00287895022687348
1.33533511106362e-07,0.0008297883166589489,0.0006712258866037399,0.000579989193539635,0.0006416404772774304,0.0006467543625878257,0.0006368950586330972,0.0006119378770015166,0.0006083130685366845,0.03113871797141044,0.0035794100136218895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008297883166589489,0.0005861620580605539,0.00032395743912494364,0.00010397651912624669,9.631253797621067e-05,0.0001137755723726107,0.0001698191536671898,0.0002948629119396085
1.1969250127552579e-08,0.0020630308612820084,0.0029483716517713938,0.002962086401664349,0.002151415178161895,0.0011093732918609352,0.0010104785785641118,0.0009432908280802855,0.000889184782886209,0.0,0.04593138345543039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020630308612820084,0.0030347553274640785,0.0030905524785194128,0.002399449733237912,0.00011498386334935905,0.00020102171066449135,0.00029058014465856066,0.0003204119838469872
0.0032653805730753294,0.0032718548707903186,0.005878911454980921,0.007318066993498582,0.007119075036809575,0.006111997396874158,0.004663840659961849,0.0029737682151225416,0.0016455862216536849,0.0,0.04291345922046096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032718548707903186,0.006050056018240683,0.007649917716955359,0.007946208869663081,0.006606233131168186,0.004651547058054199,0.00329776631322155,4.528167888517455e-05
1.6589877071776212e-06,0.0017904469626830882,0.001303402811771249,0.000730518540293143,0.0006527302985223736,0.0006602362760512353,0.0006530686474005068,0.0006314906103802167,0.000632565444014082,0.0,0.004613654562296854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017904469626830882,0.0013087251050317827,0.0005777425688153783,8.705949549090706e-05,5.670058633968333e-05,5.310354469573079e-05,6.749944916186205e-05,0.00010838415976903376
1.7871687608129017e-05,0.000992170466278928,0.000710198248303931,0.0006262427541541359,0.0006864232147296942,0.0006754312320576559,0.000656559480693296,0.0006255358087280683,0.0006182160021952248,0.0,0.00994198483614922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000992170466278928,0.0007001498376288894,0.00046869018898074236,0.0004354726785012004,0.0005696608907679279,0.0007894282284059528,0.001165721736239345,0.001744697401610145
2.1732290789324963e-07,0.0008460111015660943,0.000686198600543073,0.0006029823445074237,0.0006701733766636561,0.0006660265084791858,0.000650176161042023,0.0006210527803511207,0.0006148602237174688,0.0,0.001334544470938777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008460111015660943,0.0006214893961543055,0.00034053863755916186,0.00018492265487818273,0.00015635996712762263,0.00019302342277913168,0.00028895447476168457,0.00048534741740471405
7.184895571458859e-08,0.001735182637101449,0.001362986545973594,0.0007325854324742539,0.0006544746221131818,0.0006587985154906406,0.0006502584360869644,0.0006280701627106513,0.0006290808033037701,0.0,0.06364494817730046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001735182637101449,0.0014039185916842726,0.0006431118548882291,0.00019009780216483878,7.142429130424234e-05,6.845159248314639e-05,8.70044692938043e-05,0.00013296881050104528
1.284933268276246e-10,0.0006477782681616205,0.0005641860576624701,0.0005599662724575898,0.0006414567290533148,0.0006456706082085929,0.0006358836229512501,0.0006108165554893814,0.0006069828895145032,0.0,0.017122835710881395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006477782681616205,0.00036377260173096714,0.00022362428018795832,0.00013539377563867485,5.744338930810917e-05,5.059322332152292e-05,6.023706037814524e-05,9.853925629976854e-05
3.26083551751038e-07,0.0015750028107976446,0.001002633695564491,0.0007183763503923724,0.0007083892093446046,0.0006993015535498358,0.0006821004654383667,0.000651799803556736,0.000645698399948929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015750028107976446,0.0008810122710006926,0.0005177558123610121,0.00022464415397197048,7.936142441400619e-05,6.918434266427225e-05,8.161132899290768e-05,0.0001327407694518833
0.00016411855186529187,0.0025645668940301866,0.0014838210989066253,0.0009259991229441222,0.0008596682521248845,0.0008234528882816181,0.0007845820261705644,0.0007372462427570472,0.0007215659393873933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025645668940301866,0.001419157693511762,0.0006780736041848904,0.00029177366706129433,0.00025882166748965215,0.00033655742158858216,0.000492005243430045,0.0007460786560883561
5.586911370402437e-05,0.0007828235542218078,0.000671648776298024,0.0006375716628070296,0.0007038898087806261,0.000687925646884148,0.000664042208284822,0.0006286485444829223,0.0006192518141177935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007828235542218078,0.0007031254496734294,0.0007068735698944294,0.0008221198320667991,0.0009163404480273668,0.0009949920764800672,0.0005452480043272341,0.0008437335383035822
0.005510146302272371,0.0024590968278093758,0.00274300821495098,0.0023039529392544513,0.0018641523127336105,0.0016008686650419192,0.0014002438755937358,0.0012130984716848575,0.0011147157585497931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024590968278093758,0.002884020949518239,0.0016618114310410232,0.002263856755896735,0.002909532245633594,0.003635542300221802,0.004598982314959909,0.005550287322422581
1.4594737152844618e-10,0.0014213887362955005,0.0007188586508224404,0.00039386655486748793,0.0005133404480049189,0.0005617266943607557,0.0005833699230566866,0.0005830098278793118,0.0005965147045912935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014213887362955005,0.0006622022602742813,9.159933587694285e-05,5.305651973450703e-05,2.726154773854641e-05,2.3639636879873697e-05,2.8306001045059096e-05,4.7056436032058995e-05
9.423674705198964e-06,0.0009344996306566756,0.0006984907072888437,0.0006100536566297024,0.0006709751628984321,0.0006664184472468251,0.000650550975371041,0.0006214884026347777,0.0006153638280586236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009344996306566756,0.0006261498015174927,0.0003564783031081073,0.00018745967018526236,0.0001672268474048849,0.00021041723491227078,0.0003109714188840885,0.0004984854143744219
5.7563270893706485e-05,0.0013581208672057495,0.0007737121380427533,0.0006569416983834522,0.0007126637082174622,0.0007021542546479261,0.0006825266816159848,0.0006511858682372892,0.0006444483989665879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013581208672057495,0.0005454966605814052,0.0003531774917391957,0.00026870762032237965,0.00022599122274522598,0.00030397385018006575,0.0004521600752010017,0.0006903268363683987
6.814525366794139e-06,0.002093852087176076,0.0010086246795872028,0.0007924950711034515,0.0008299996459413176,0.000796531172474392,0.0007600064466065636,0.0007146843254785737,0.0006994098714060374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002093852087176076,0.0009638815955448746,0.0006095195369616507,0.000523576649435942,0.0006142430663845832,0.0007177806293456845,0.0008498181851322945,0.0009478154943781524
4.458185886669213e-07,0.0015743905540212592,0.0007146304758547461,0.000489682101045336,0.0005662515200735287,0.0005908717382774485,0.0006001408695574536,0.0005926941987514045,0.0006024774635136158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015743905540212592,0.000644705081997549,0.00023678364620353384,0.00018035397075783876,0.0001948611405899155,0.0002317377678239521,0.00029534256404376436,0.00037196539514675026
6.068966560052633e-07,0.0021887227975492477,0.0015494150309768404,0.0008727517705310641,0.0007117738370453923,0.0007041016556923683,0.0006888739168555397,0.0006610781957511885,0.0006582848832890003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021887227975492477,0.0015561385033897683,0.0008165465934170603,0.0002247861465770851,7.938376026602633e-05,6.919300350338977e-05,8.1616173943816e-05,0.00013274471596909357
0.003299296541226793,0.0022807113775795344,0.0015986775449892163,0.0013439934398197005,0.0013182619248727704,0.001209099621219993,0.0011150288107205913,0.0010244447366087046,0.0009768928670724716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022807113775795344,0.002151774767312958,0.00319120680882381,0.004850703266612698,0.006606923239382547,0.008217044874745276,0.010027029726749048,0.011594596203178155
6.047378635667249e-09,0.0015612634651658622,0.001275737017087736,0.0007288921993973254,0.00040851264422597956,0.000475657809226489,0.0005163848019013017,0.0005352485298409874,0.0005618294474615571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015612634651658622,0.0014070235283537493,0.0010272955430616249,0.0001210328230968146,0.00017303190743103735,0.0002365005716105604,0.00030310273558926785,0.0003358015586672437
0.005300284701622946,0.00345501948385658,0.006382985325297915,0.008714187539456585,0.009872800994321614,0.010372089296482971,0.01019318488993833,0.009261359557248858,0.006623012910345177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00345501948385658,0.006586455200164567,0.009079165487511004,0.011015185937346893,0.0111726602774962,0.009698695540536033,0.00771257200879522,0.0005808960229393574
6.575624161618802e-05,0.0012332559856861787,0.000655808069648757,0.0006287706762668485,0.0007020991546941451,0.0006950006327071016,0.0006773594165714046,0.0006472975278090568,0.0006412710559342363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012332559856861787,0.0003838137775168803,0.0002713343565254771,0.000262923652004109,0.0002322083912888024,0.00031646069034935284,0.000472226353392282,0.0007197594294448774
7.0159081661279335e-06,0.0013049801433497586,0.0005810037079396366,0.0005100490973716495,0.000568624792176478,0.0005845151209741086,0.0005874126075229587,0.0005753691472947462,0.000581202465886626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013049801433497586,0.0004358812268453229,0.0003164500614319963,0.00028911202983279325,0.00034506480417606327,0.0004118639522738057,0.0004978340211003861,0.0005634535095954073
5.458811304460408e-07,0.0020276024141917103,0.002020069702006257,0.0012703001619796817,0.0006866458480930155,0.0003880993525356336,0.00046384519829110614,0.0005105282370834787,0.0005586461625874144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020276024141917103,0.0020944907671777303,0.0013106611420310612,0.0005852202644599922,4.816933163776502e-05,5.8649368973927645e-05,8.12396034819628e-05,0.00011504452697131742
5.963222560071447e-10,0.0012889668815157548,0.0006350161153289443,0.0006418114283019531,0.0007206799880874636,0.0007155562219586346,0.0006982042972621322,0.0006672011093109898,0.0006601297715873274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012889668815157548,0.00035822162900469597,0.0003123286020002831,0.00037212245478643265,0.0004573230785619177,0.0005332589660457933,0.0006008030796442243,0.000601781349561294
