CEC,UPHEC-2,UPHEC-3,UPHEC-4,UPHEC-5,HEC-2unif,HEC-3unif,HEC-4unif,HEC-5unif,AltUnif-3,AltUnif-4,AltUnif-5
0.000780641965476006,0.0008893370828329853,0.0007955832394207447,0.0007032656720835482,0.0005987452359928449,0.000520943406181348,0.0006729509958610043,0.0007967824938484272,0.0008561730752311132,0.0008050015094898234,0.0007264645175216932,0.0005122239606427085
0.00016686606814783015,0.00036826299966644094,0.00043759427990567993,0.00044803211363042154,0.00042154497100894625,0.00027998749573034885,0.0004301024751716554,0.0004671737776501364,0.000561583936928706,0.00043838829211733873,0.00046141102747285147,0.0003932169212062742
0.0025149643318904532,0.0015494140660436372,0.0010472840119367822,0.0008267571383330309,0.0007034183730228644,0.0033625065805262997,0.0018242764685582212,0.0012137778410794284,0.0009254353130409486,0.0010461048497286975,0.0008352852963727536,0.000786088906176781
0.003049765109081691,0.0016807688855103,0.0011557327802796536,0.0009070534252767703,0.000742963689984768,0.0021106819802874394,0.0017137141006329257,0.0012164316514040913,0.0010537470397474359,0.0011615952523625897,0.0009306297742073794,0.0007424429904881503
0.0011870978932196333,0.0011245395767489083,0.0008265303045676604,0.0006855991054598026,0.0006052869502301051,0.0017999196462624128,0.0011251373776040067,0.0008746676162444385,0.0007230195153989069,0.0008287976081687118,0.0006912554371995434,0.0006411243240446898
0.000582715217263097,0.0008091775551490573,0.0006497867368738355,0.0005565134686236796,0.0005197190140928608,0.0008348132017510335,0.0008955179031091622,0.0007273624542763026,0.0005187796188351081,0.0006473283050543998,0.0005425229847412816,0.0005472731818745927
0.000171886282247444,0.00045009180661441015,0.0004410981125850241,0.00041995466528012797,0.0004144418587115349,0.00036084525413411034,0.0004668077721675154,0.0004933621918905607,0.0004094495685335719,0.00043966932345894193,0.00040847856147579017,0.00041673969697251546
0.0014912878483788266,0.0010452986069571064,0.00087637507198815,0.0007464445437896509,0.0006320810204106865,0.0007754448461734007,0.0011097655026727374,0.0010094140299550015,0.0009053085602514911,0.0008823035214947786,0.0007632487341243953,0.0005985909446364516
0.0008818212947185138,0.0009070199872400814,0.0007565049211511826,0.0006586470686711022,0.000573688113335705,0.0009214503592962848,0.0008719354928304829,0.0006887688123639303,0.0007122177588715149,0.0007604161643228625,0.0006807634869001222,0.0005538018531211754
0.0014475667152087782,0.0011413261072197437,0.0008645239402906768,0.0007158494033524195,0.0006236435177030925,0.0021193882536816714,0.001354607543438841,0.0010138516106487246,0.0007955149034887923,0.0008645028617778229,0.0007189652150463669,0.0006721567471311307
0.00036810286858979745,0.0006151400294253159,0.0005933778044904697,0.0005527952415752995,0.0005011919743111966,0.0007365776551018299,0.0005446706826950071,0.0006322016067794237,0.0006503649486239723,0.0005989581093835152,0.0005642762140616908,0.0004783612296174272
0.0025799100571552974,0.0014831467341580402,0.001082791938242912,0.0008748166762560769,0.000719059404886931,0.0019480757092439581,0.0013425630074881804,0.0012059685037121041,0.0010938548725095156,0.0010923669180786615,0.0008976654249534239,0.0006950938799506108
0.0008829116581981461,0.0009362752110324729,0.0007155477193795898,0.0006092317365284425,0.000545548091806271,0.0008869646663234187,0.0007972111600454352,0.0006501519655209448,0.000603178327987823,0.0007184214386226564,0.0006196715321462477,0.0005478537252856235
1.3361551725658512e-05,0.00013226103770168436,0.00018900003252097,0.00022844888515492827,0.0002573090208657691,7.455222043100316e-05,9.530809466771193e-05,0.00016127202505919643,0.0002473853455480008,0.00018878542311050658,0.0002284305661244973,0.00024222225186751906
0.0003064261626482253,0.0005905786289085957,0.0005135504349424641,0.00047171159720950487,0.00045758202154970044,0.0007676027439394171,0.000752842748147869,0.0005205977178179853,0.00046091908541967346,0.0005077576105364003,0.00046910591215642194,0.0005001784926407534
0.00013471387802158194,0.0003676615081505596,0.0003817655086228245,0.0003836602254185512,0.00038563113471847503,0.00047849829413302864,0.0004576196920323719,0.0004235794398003568,0.0003885328882225056,0.0003787145685622524,0.0003828532513963899,0.00041581394432804665
5.417290447838579e-05,0.0002632841500396536,0.00028925514767751977,0.0003049660534655038,0.0003277142701643351,0.0003471913560065954,0.00029993131650289624,0.00026702431516865483,0.00027598832063664637,0.0002877399866165163,0.0003031899438148056,0.0003626148276512476
2.2056047444076957e-05,0.0001731097770941991,0.000212853441726099,0.00023707852282114057,0.00027146668024824135,0.0001711395741526535,0.00012246006048115198,0.00020240714311843894,0.00018711213171399208,0.00021371335361064956,0.0002283109498953296,0.00028517881931238245
0.0001639907626275664,0.00045115857735656876,0.0004342420458751309,0.0004258022369795036,0.00041593419356099467,0.0006483353869144821,0.0005138493648597087,0.00037585429875858467,0.00042352877742913127,0.00043231637461398645,0.0004345845345092023,0.00044317794883874336
0.006775048113834497,0.002628641921587869,0.0015068596235590875,0.0010936650926655278,0.0008718364604159285,0.00408786803318181,0.0027019486366360776,0.0016074356058029433,0.0012329911640798332,0.001511684340591725,0.0011170991315221518,0.0009417772780978062
0.0003376575705975091,0.000592025516498281,0.0005312179083542355,0.00048654151025235697,0.000464344491265869,0.0007062876425592482,0.0007627396314725696,0.0005707708256881242,0.0004747111897491471,0.0005254725831265275,0.00048148774720632313,0.0004963026915700979
0.0006446353384912832,0.0008022444598805257,0.0006685434850579512,0.0005874385767168095,0.00053560041961145,0.001365556939240037,0.00095121915196112,0.0007352223162763806,0.0006212818388577571,0.0006681397903544661,0.0005896234558543226,0.0005760103195885363
2.5493506940683113e-06,6.499430446983032e-05,0.00010091121948278238,0.00013553484538734515,0.0001849333767490773,3.2680855394365934e-05,9.315183153910084e-05,7.343353189207177e-05,0.0,9.121782119185179e-05,0.00012000048714560233,0.00019763715460558546
1.7672073178930573e-05,0.00013342437987256747,0.00015639938344708316,0.00017957322747086957,0.0002313359109761618,7.457858267573781e-05,0.00017015364260075582,0.0001428841420205272,3.8406555633453226e-05,0.00015008609263636758,0.00016476658357904875,0.0002739711919768959
0.0016438068514462066,0.0012556135511435592,0.0009088498504875304,0.0007447274483828869,0.0006446703771309991,0.002283738553620742,0.001458373262845599,0.0009827461853899012,0.000829124714115144,0.0009092343249450682,0.0007577590707717165,0.0006983013783938135
0.00021681991554136384,0.00044437304510047947,0.00043803309294324137,0.00042365201125699035,0.000413478495638097,0.00048074330811206446,0.00046737656645601483,0.00047971751261239627,0.0004287198414987472,0.00043780782233696,0.0004216304796197242,0.0004317528440721912
0.0007274001359301509,0.0007772927614478828,0.0006874187050598229,0.0006083075551829467,0.0005404367149998064,0.0008838899985676702,0.0007452129490962982,0.0007741994871978082,0.000689761739960328,0.0006928372696948751,0.0006157786042053235,0.0005318883017870479
0.00013534585885207454,0.0003844178856869432,0.0003657122954323279,0.0003547850689657539,0.00037333368092017793,0.0005172735647044957,0.0004817898437699077,0.0003813096518901296,0.0002860614308149999,0.000359989544193089,0.00034448968593773165,0.00042544995910234474
0.00022273824059003324,0.0004916462513992229,0.00042129896001248657,0.00039871820371327704,0.000411829038181869,0.0008645813105751385,0.0005687756711153046,0.00045242698909838763,0.0003482135826644809,0.0004164136900575493,0.0003854674619065322,0.00047751696469073234
0.0019740509973954685,0.0012967014517332484,0.0009570081849853832,0.0007828024568274333,0.000664725179835505,0.0025860016903770603,0.0014442421138507627,0.0010692069097556053,0.0009124397402622226,0.0009612944012162911,0.000801046712796167,0.0007076803800953088
0.00011813459922132304,0.0003204997819270706,0.00036926503116315476,0.0003692538344054272,0.0003702322545647575,0.00022431223806985246,0.0003791390629362207,0.0005134303237118408,0.0003526797465274342,0.00036834932338220195,0.00034656963191388355,0.00037656800755150253
0.009534897424330729,0.0032107605024083927,0.0016780523360736663,0.0011681759186263387,0.0009253468181128895,0.0059975211222010865,0.003196044892967885,0.0017621988169694725,0.0012327659492528899,0.0016834833160081384,0.0011923730930098655,0.0010629939139948533
0.00043379062817719703,0.0006766596648407684,0.0005550052857459737,0.0004997198009298882,0.0004813314321234387,0.0013197400651947767,0.0008375010059065207,0.0005684845339460031,0.00048400877394183533,0.0005508709224337894,0.0004999372805410946,0.0005511733215591023
0.00045226508534337465,0.0007079275291030641,0.000594896492659722,0.0005257115470318801,0.0004939998156925834,0.0007095298714437807,0.000745352740634107,0.0006325546488084393,0.000519144575622041,0.0005941192578235716,0.0005199779657030372,0.0005132951412293965
0.0004897307498014824,0.0007536676350819343,0.0005845456091221582,0.0005116367071407144,0.000494585355055272,0.0013432916015461733,0.0007506329984587424,0.0006162082922264951,0.00046508624743685293,0.0005838876411686748,0.0005028707878449182,0.0005542207400077796
0.0015625104957134896,0.0012370397360103394,0.0008926050452363769,0.0007311741315099863,0.0006347620126964587,0.0021537492337514452,0.0013306670669682877,0.0009514874062239605,0.0008049497984393548,0.0008949725073229462,0.0007431621367164327,0.0006832767204013862
4.028665114241207e-05,0.00019616235976295206,0.00027914914141076214,0.0003128476434406255,0.00031360593935024917,0.00011462872222420362,3.3224030406008405e-05,0.00026521891352223004,0.0003666000583537124,0.0002848186463355554,0.00032294275148074303,0.00027131917394023115
2.7392098839470264e-05,0.0001602501325401257,0.0002208431432292956,0.0002388771330110085,0.0002682405927366258,4.942418718862609e-05,0.0001157165722137323,0.0003234682649208509,0.0001337150741372413,0.0002229948754249534,0.00019338250256170685,0.0002659511848433821
0.000307978820855529,0.000518789471806884,0.0005218817236408926,0.000503595908692294,0.0004674608625270104,0.0006721953453687062,0.000609687424805802,0.0005526454130313168,0.0006184012938331742,0.0005233199067848921,0.0005174070406087411,0.0004711209072354898
0.006605026669889933,0.0025175499768816155,0.001521720334010283,0.001112137299019239,0.0008754486588369353,0.003482202554035426,0.0022260294953676636,0.001615283815520064,0.001240096820748098,0.0015354279539919653,0.001140578504681095,0.0008847645001713027
0.00018477154311070132,0.000462585760700706,0.0004283061335634932,0.0004079453486274804,0.0004063710650662435,0.00036855661747821344,0.000447732517825492,0.00040232907302690455,0.00036468054339654254,0.0004261751892838094,0.00040458508567780275,0.00041852162203251587
0.0004386222389742756,0.0006294282158451454,0.0005762253071413592,0.0005341380214361172,0.0004937226716274995,0.000983153026256497,0.0007434277783114519,0.0006282063511884047,0.0006195132218704775,0.0005760341494471722,0.0005457324708750593,0.0005215972550936443
0.002027413927250778,0.00137111674625495,0.0009796713929011995,0.000787299179062359,0.0006663528990952537,0.0017292597614650827,0.0012374388298093339,0.001002916835423257,0.0008280259227235427,0.0009863583464222608,0.0008026397811920158,0.0006709520142777859
0.004770500784747616,0.0021809760703438725,0.0013379001085974194,0.0009974774253780287,0.0008070015451055742,0.0032259313285346726,0.0020400297452073824,0.0013860849696841996,0.0010853511992578665,0.0013457150644253285,0.0010194072660733194,0.0008433498596920464
0.004057048219453644,0.0017210310330971054,0.0012474686266720576,0.0009908667967325003,0.0007889587012864659,0.0018637642345444413,0.0017634726391578062,0.0014181284524325008,0.0013061058200036797,0.0012575766663670133,0.0010248178857119221,0.0007454242595568063
0.002441769173219188,0.0015554753130396714,0.0010671490138718651,0.0008459990905229659,0.0007050052778485357,0.0019622687497784955,0.001357905447044859,0.0010953103221911385,0.0009598633847657864,0.0010748615629713487,0.0008648746652004888,0.0007031416984181623
0.0002107913728108829,0.0004948276644248839,0.00046760450638360697,0.000445623386416077,0.0004292986638864113,0.0005516574599871014,0.0004193456413680919,0.00045525241679853694,0.00045124199330244405,0.0004698927889422455,0.0004488489090545203,0.00043409801922787667
0.0002789888884030382,0.0005323538473582656,0.0005203290117076511,0.0004930651963220761,0.0004549762269282337,0.0003287379237590003,0.0005014542567573922,0.0004804127786143047,0.0005397518661366264,0.0005218399655403793,0.0005061219799527789,0.0004261996818738849
3.1055120191067155e-05,0.00017934460212443116,0.00023924495633198789,0.00025786131934979993,0.0002840304534985657,5.9580123277546654e-05,0.0002071154631395384,0.00028789935392212657,0.00019668250327974546,0.00023673779084599993,0.0002318377502681514,0.0002808258662212016
0.005250084649360508,0.0022861701485877004,0.001401010667836668,0.0010452135721965112,0.000830899219873874,0.0029827376681023656,0.002042565847922446,0.0014128934312479951,0.001186213034090962,0.0014117689303283789,0.0010747143723914122,0.0008345365690188312
0.0007490168993852791,0.0008457595282488348,0.0007017480756200197,0.0006198997301995611,0.0005551948858719701,0.002148424802387454,0.0009699717408511403,0.0007546165343555152,0.000688159638507481,0.0007053234253598058,0.0006368399401667678,0.0006139435878039905
0.00036557805657434577,0.0006895666925955419,0.0005679291833471777,0.000510979657593339,0.00048339028861337646,0.0010188456785319424,0.0007263935904708448,0.000521092592713094,0.00047359180574816165,0.0005658899813744627,0.0005163740103825801,0.0005231617593950874
0.0023492476486310573,0.0014130785220763194,0.001011013786108834,0.0008191187061101313,0.0006910974907426672,0.002788235743283958,0.0017212518715541787,0.001182816457148697,0.0009904796911808782,0.0010109056707606101,0.0008351152846800422,0.000748707013927292
0.0004198469883979556,0.0006434086444871934,0.0005417403662201407,0.00048667426579393583,0.00046590639103127765,0.0009351845215847148,0.0007381750904760123,0.0005479439562878561,0.0004537861526370462,0.0005393276856721514,0.00048668051645335943,0.0005143025128373972
8.804608006526611e-05,0.0003052423342172548,0.000323315397047728,0.0003294634539773758,0.0003420208049454509,0.00018608338567743733,0.00032029458461913413,0.00028681680253046923,0.00030374805085923794,0.0003213432872438238,0.000327971719468784,0.0003506614882644397
0.0021125224426834874,0.0014665556153673981,0.0010031191744114432,0.000793977719152341,0.0006831717359750216,0.003080815995321979,0.001683581856038347,0.001195810334533886,0.0008600907885814068,0.0010030710339795175,0.0007929303902438276,0.0007619894984539571
3.808889091308751e-05,0.0001999752606411391,0.0002566493990730448,0.0002875700188026547,0.00030598647736389983,0.00030516632993281067,0.00026982611769246344,0.00029827267360796637,0.0002782662631206291,0.0002552118872958754,0.000286121607855396,0.00034062953321683956
0.0003219155978479494,0.0005739327170207817,0.0005823257350444534,0.0005539176605223093,0.000493627210198896,0.00037599676000046005,0.00047645704561847927,0.0004967934035866499,0.0006493220335105022,0.0005888456008646558,0.0005781791521963678,0.0004330834061811463
0.0006453714286633648,0.000817066190914172,0.0007330449932424616,0.0006507379132620498,0.0005625766814605824,0.0004574409188443728,0.0006251755500270586,0.0007161955272305112,0.0007397061936428122,0.0007413706985502637,0.0006697295827533271,0.0004899747061665982
0.00021226179770569484,0.0005304272522135607,0.0004810246552477385,0.0004457510773625034,0.0004368246058824292,0.0004934582994565735,0.0004723126675466525,0.0005220998143487499,0.00040677124476874536,0.00048182033924996833,0.0004341876404355742,0.00044406100145008646
0.0005001975334344116,0.0006841965515450693,0.0006120778427559079,0.0005585498523404787,0.0005081157665880934,0.0012499059666078256,0.0007284915870289959,0.0006054382219600926,0.0006337826359530851,0.0006164987331362618,0.0005760101862775497,0.0005334050564029435
0.0011242114010145598,0.0009417792959467196,0.0007780991444824806,0.0006663781773482665,0.0005762826623357411,0.0009158872593923298,0.0007650929012446438,0.0007840420677785475,0.0007407288555018853,0.000786190476816608,0.0006833513428437223,0.0005483125569073894
0.0003976423716591887,0.0005522489504819802,0.0005331274606325432,0.0004953431684750364,0.00045823120038516194,0.00045061593386299894,0.0005419396709585795,0.0005859657034868775,0.0005299549371323757,0.0005357323279387914,0.0004997238531574841,0.000451042985977519
0.00020243857715420555,0.0004826817758863658,0.0004683217032737479,0.0004451537019916319,0.00043143592536895115,0.0004648262485600666,0.0005303265281725777,0.0004827852651407651,0.0004402072047960294,0.0004667345092361238,0.00044368278915074734,0.00043935303063561093
0.0017116639239415992,0.0013500271762759584,0.0009390025112397915,0.0007524843558510698,0.0006518639288153615,0.0020439774910501096,0.0014399108681482805,0.000975186893877474,0.0007813443351187261,0.0009396818592738456,0.0007596127659304538,0.0006948834766126844
0.0018085346877621078,0.001401464579196317,0.0009731954295916222,0.0007777825139776291,0.0006679630480831466,0.0019303812667178899,0.0014655441279200511,0.0010041610601511468,0.0008081212372133593,0.0009746413325520484,0.0007870032931263985,0.0007004768449790736
1.657735758770196e-05,0.00014743401462108825,0.00021608422877558998,0.00025173787978571903,0.0002741032771327624,3.182313361383506e-05,0.00014010114549159003,0.00023217233493626844,0.0002730572882102207,0.0002153988159388608,0.000246123598592661,0.0002468842420428407
0.02231730964940174,0.004178901221790761,0.0023054038898046685,0.00158432254567022,0.0011453207759425919,0.003916803125892591,0.0034845708747502312,0.0025652068272596783,0.002106824547824203,0.0023334479741379008,0.0016449992401299657,0.0010675848554706597
0.0022594149778497248,0.0014548744507379618,0.0010278206463683285,0.0008272420077504487,0.0006946528640676277,0.0024765032567782936,0.0014960206215981543,0.001121027841045239,0.0009790313442009906,0.00103241499263419,0.0008459370634579843,0.0007239090376524172
0.001269522749307908,0.001071462597264058,0.0008780007671629204,0.0007476300957202107,0.0006318353346890847,0.0007821683210286642,0.0009523928035382235,0.0008964406679173291,0.0009115454943677954,0.0008850968697503464,0.0007698736763670108,0.0005740234209354468
0.00040616525689118476,0.0006436078825475097,0.0005810932592913192,0.0005282213019917585,0.0004872402756482127,0.000693793542313559,0.0006548259363971802,0.0005889010013613851,0.0005521905724976501,0.00058283660777131,0.0005355960359970942,0.0004920064772841786
0.00010126688963896661,0.0003103553542155598,0.00034591202546246854,0.000352044596135223,0.0003596168538918385,0.00017282809790944138,0.00033926335800458433,0.00040723619228367146,0.00034515794452332524,0.00034359944943524405,0.0003407632966355837,0.0003581119519495973
1.1640290713244565e-05,0.00011850472084329092,0.00018041323170577009,0.00022521206640266735,0.00024436607343749647,4.8884953726289344e-05,6.469517168403524e-05,9.927918435980255e-05,0.00023625901631917456,0.0001818592217778571,0.00023454730142393214,0.00022029817342793291
0.0004817561043536463,0.00068077487033803,0.0006076084571636202,0.0005503776032798836,0.0005066765503263502,0.001169418346504718,0.0008534109343274292,0.0007235719667780304,0.0006046723879553686,0.0006065458294760775,0.0005519220769076942,0.000544634637918541
0.0005195130217168949,0.0007411316787818624,0.0006560426379360927,0.0005857474443631082,0.0005224307243407762,0.0003681173355437736,0.0006376375645707381,0.0006409780173904253,0.0006400153113469586,0.000660110718464605,0.0005965228906245129,0.00047601911794977137
0.000528345958348541,0.0007105829561658459,0.0006320634708176756,0.0005753889291871464,0.0005188270738010717,0.0008627845114803059,0.0006582718554199674,0.0006355217058097082,0.0006809207745718106,0.0006358243226587258,0.0005905732292465134,0.000510864774388484
0.0013887470776977402,0.0012542804970715241,0.0008257131548333367,0.000680434041491688,0.0006161240126265707,0.0033411553376465138,0.001427764259335961,0.0007985022502492375,0.0006884424819283918,0.0008215641726710762,0.0006938972393568594,0.0007465443170018458
1.350439400465964e-05,0.00013076071407492829,0.00016173461953890536,0.0002002409541793225,0.00023420644403386769,0.00011494672374349286,8.936183186545341e-05,7.481457996153202e-05,0.00016689263801463768,0.00016360288427515662,0.00020797917403063312,0.0002679115020041058
8.208827261583251e-05,0.0003174424761778102,0.0003297850691877761,0.0003341686991877613,0.00035157430203046027,0.00031559598029076263,0.0002706258454695495,0.00032505572305279904,0.00030969496989924654,0.0003301488059999201,0.00032740522469965473,0.000370546002630279
0.0005431116233805317,0.0007572736081427197,0.0006095646520976152,0.0005422377296110175,0.0005094541398325201,0.001617187454399692,0.0009568059606912392,0.000607494316791815,0.0005512401722042594,0.0006047690447809714,0.0005483540225343978,0.0005817848708918434
0.0002126701013576235,0.0004927270278288394,0.00044869397503340873,0.00042701124386479694,0.0004194704431414516,0.0007025994184687611,0.0005383777836537884,0.00041753020295953155,0.0003896522836033283,0.00044618936621166635,0.00043021255981769905,0.0004583847783428695
4.915779376953997e-05,0.00023648772465497013,0.00026966480523159513,0.0002894438424394584,0.0003080946269449929,9.30985003983293e-05,0.0002829286587400464,0.00023056392961196624,0.00023993263746462977,0.00026331812171005053,0.00028676274401191987,0.00030941443371041707
0.00031462839143917866,0.0005527013902895011,0.0005044471507582163,0.00046419295044291756,0.0004418406156174861,0.0005531412915709755,0.0004002767672622328,0.0004989758556833616,0.00044187843649636855,0.0005091622401256068,0.0004647285961788279,0.00043990113812493686
0.00043008803705633887,0.0006428365952508473,0.000552310784070251,0.0005003140655599953,0.0004684181397309828,0.0006232427935320126,0.0006558383395605389,0.0004971523956532589,0.0004882289524384477,0.0005513418097630788,0.0005095880700970032,0.00048263772948806745
1.2465569252634148e-05,0.00011663061179622439,0.00017683331262350623,0.00020145935538308683,0.00023289808337484,2.6601955527685393e-05,6.535987336444624e-05,0.00020038569597712687,0.00015960895710627587,0.00017810340251118013,0.0001840604066948262,0.00021195704688776508
2.7553210326459024e-05,0.0002001501332624627,0.00023275935957005732,0.0002603217422100864,0.00028840264957465263,0.00024168167280500563,0.00021397782905447176,0.00018161540977134204,0.00024325307524272977,0.00023090213307316762,0.0002612023041145239,0.00031835827552880754
0.0002349916542260653,0.0005601243627807611,0.0004893579545677145,0.000457510301031031,0.0004446777689333857,0.0008689324088719024,0.0005586262083059874,0.00045958933933315776,0.00041960221765895855,0.0004886222821399371,0.00046053203675200475,0.0004832895771009128
0.0006418731486593285,0.001019626385478777,0.0007262551631744134,0.000604888043989228,0.0005571979978534917,0.001265753318591087,0.0008414023755271676,0.0006717576892039865,0.0005292727782998214,0.0007278774192918301,0.0006027408739593767,0.000583532298808479
0.0003208617402142504,0.0006500651770758456,0.0005492974299867266,0.000491108647292042,0.00047442040507266316,0.0008956079144337005,0.000591470385327893,0.000596960710148166,0.0004521380977232554,0.0005513096867466286,0.0004813426603446329,0.0005054608554647354
0.0005938944731210619,0.0007383768260433738,0.0006553112491989231,0.0005940873763050362,0.0005329194668520883,0.0009583495691136487,0.0007993540171457799,0.0006967467891259143,0.0007193441752334346,0.0006576325163824008,0.0006087767090290532,0.0005347838843464452
0.00026426501577069326,0.000505163328442195,0.00046667083462997974,0.00044364028026459737,0.00043196764291028535,0.0008580000755294612,0.0006217612319794773,0.00047993773329069894,0.00043763523035488764,0.00046373173013704576,0.00044702536492595624,0.0004834367754282386
0.0008635861165081981,0.0008502025179244227,0.0007054468169532186,0.0006224985809234133,0.0005562910919932917,0.0012012011520044711,0.0010270381486357323,0.0007929860110098141,0.0007599806978821388,0.0007038999822557734,0.0006337116571327582,0.0005816195434841831
0.00013250280233214514,0.000380003427964953,0.00036347295004044187,0.00035846951976018263,0.0003738036623032652,0.0006405842068745714,0.0003393114258278963,0.00039447998488809354,0.0003342104153734067,0.0003646657368384126,0.00034939118242177403,0.00041774564183978615
0.00028863897705460787,0.0005129462736609194,0.0004832870960424303,0.0004614611692694026,0.00044024125041790133,0.0007564719496742628,0.0005706163898265969,0.00048102310859648713,0.0005067111882979061,0.00048376850853016457,0.0004714133747779969,0.0004671234367596017
5.0887344913700576e-05,0.0002477119876765206,0.00026853425408781086,0.0002879714785322172,0.0003147552298329848,0.0004304576794855763,0.000226812711022812,0.0002616007413190889,0.0002447806198863014,0.00027118845058859167,0.00028803341960992193,0.0003678543201356483
